date,username,tweet
2021-09-27 06:54:45,irfan_nuruddin,@MSafei1968 Udah vaksin belum Mbah?
2021-09-26 23:21:30,Anithaya_yusuf,"Nganter yang sudah pada Vaksin, pajaknya nonton di XXI Solo Paragon. Seharian jadi sopir PP Purwodadi  - Solo demi kalian, ngijoli waktunya ibu yang selalu pulang malem.... 😘😘😘 #soloparagon #xxi  https://t.co/2UrXVPTr1k"
2021-09-26 21:36:06,felixtigrism,"@bicaraboxoffice Asyik,dah vaksin dah bisa masuk area bioksop. Ini yang ada Angelina Jolie itu kan ya? Eh.."
2021-09-25 21:02:14,axchp_,"jadi gini rasanya deg""an daftar vaksin:((((((("
2021-09-24 14:42:46,haryopandu,"koncoku iso nde mlebu mall ra vaksin, bermodal celana suwek2 dan ngaku ra ndwe hp.. inisiale ulinnuha"
2021-09-24 13:16:20,felixtigrism,"@jogmfs Udah sih baru 1x setelah bioskop buka lagi di masa PPKM ini,nonton Shang-Chi. Gpp ya baru 1x vaksin sudah bisa/boleh masuk area bioskop."
2021-09-23 15:38:14,rfxxiiy_,terharu bgt liat ibu2 bapa² lanjut usia bahkan yg berpenampilan sangar bertato semangat vaksin di detik detik dosis terakhir 🥲
2021-09-23 00:48:51,felixtigrism,"@splashaini @jogmfs Kalo aku bisa tadi mbak,aku baru vaksin 1x  https://t.co/r3UhuMvRnY"
2021-09-21 13:20:07,mimiholiccc,"Ditanyain sakit gak pas di suntik kedua vaksin, aku jawab enggak .. lebih sakit suntik alergi sus :("
2021-09-21 09:17:26,mitaprat,"Cerita lucu pas vaksin 😅 Lah dikira aku masih jomblo, diajak kenalan anak kelahiran 2001 wkwk Pas tau aku dah punya anak, lah dia kaget gak tuh 🤣"
2021-09-20 09:46:22,Anto1157,Pokoke top markotop Vaksin oh vaksin !!!!! Berharap sertifikat bisa digadaikan  https://t.co/ritFt0Zl42
2021-09-20 00:37:41,ikaauwais2,@najeyori @disasteerrrr @kochengfess Maaf jbjb. Itu udah vaksin sama steril juga ya?
2021-09-19 15:12:49,sriwns,"Ada gak sih yang habis vaksin moderna ke 2 , sakit punggung ?   #moderna #modernavaksin"
2021-09-19 10:10:38,skysilent3,@saladin_thelion @FKadrun tapi mau disumbang vaksin dri china  https://t.co/HDDnxC61iX
2021-09-19 06:37:59,sriwns,Vaksin kE 2 wow
2021-09-18 17:13:14,wahyuningtri40,@UNSfess_ Bisa. Aku baru vaksin pertama
2021-09-18 15:28:54,sptwnangga,ini efek njarem abis vaksin emang selama ini kah? dah 3 hari ngga ilang-ilang malah makin menjadi :(
2021-09-18 14:53:45,chairulari_24,"Hbs ashar ntar jam 4 acara keluarga di hotel bokap yg di BWP Solo Baru, setelahnya malem hrs otw pulang sana lg krn bsk siang mau vaksin booster sekeluarga bsr di rmh Pamulang &amp; rmh Solo Baru, yaa smg baik2 aja nih fisik gak kecapekan dg segala agenda yg sangat padat ini. 😂😂😪"
2021-09-18 08:36:49,mimiholiccc,"Boleh gak sih setelah vaksin sinovac 2 kali , next time nambah vaksin ketiga moderna/Aztra ?"
2021-09-17 15:47:45,gibran_tweet,"Meninjau vaksinasi di Tirtonadi, kerjasama antara @BPJamsostek, @PEMKOT_SOLO dan @GrabID Sasarannya para pekerja khususnya BPJAMSOSTEK, Mitra Grab, dan penyandang disabilitas. Antusias warga luar bisa untuk vaksin, terima kasih, jaga kesehatan selalu!   https://t.co/O35UQbnvs6"
2021-09-16 11:38:16,felixtigrism,"Lagi antri screening vaksin,petugasnya cantik bgt pakai hoodie warna apa itu ya..🤔 antara biru muda dan ungu. Ngga tau ngaraninya warna apa"
2021-09-15 22:45:24,gibran_tweet,"Meninjau vaksinasi di ITS PKU Muhammadiyah. Saya mengajak masyarakat di Solo yang belum vaksin, ayo segera vaksin! Tidak perlu takut, vaksin aman halal. Jumlah stock vaksin juga masih terus tersedia.  Lihat video Gibran Rakabuming! #TikTok  https://t.co/60ylwDnBIY"
2021-09-15 12:03:28,sardi52346100,@ganjarpranowo Daerah kami bnyak yg blm dapat vaksin ndoro . Wilayah grogol sukoharjo jateng Salam sehat ngih pak. Senajan MU kalah ttp Abang
2021-09-15 10:34:23,rarabocila,Mau vaksin tapi ditolak rasanya kyk ditinggal pas lagi sayang2nya
2021-09-14 14:29:25,sptwnangga,"sesusah itu nyari vaksin non-domisili disini, sekalinya ada baru buka pendaftaran ngga sampe 5 menit dah ludes aja :("
2021-09-13 10:43:50,IgnatioDee,"@SantorinisSun laaaahhh, mending gak usah dijatah Vaksin aja, alihin ke daerah lain, msh bnyak yg menanti jatah dpt vaksin koq. Seperti aku yg musti harus sabar, blm kejatah kuota vaksin....😂"
2021-09-12 19:12:58,angin_ej,"@MahasiswaUMS naiknya darimana, kalo naik KRL cuma Vaksin, kalo jarak jauh pake Swab/PCR/Antigen"
2021-09-11 21:29:34,ipehadid,susah bgt siiiiii nyari vaksin non domisili jauh2 dari ktb ke solo rugi sekaliiii kl ga join kuliah offlennnn
2021-09-11 05:01:35,adil_hp21,Punya sertifikat vaksin kepake juga buat naik ini 🙂  https://t.co/QRziXkkbLM
2021-09-10 23:06:26,adil_hp21,Akhire ada gunanya ikut vaksin selain buat kesehatan 🙂
2021-09-10 16:45:32,sptwnangga,@dcfrahmi masalahnya naek krl aja kudu pake vaksin sekarang wkwkw
2021-09-10 15:51:45,ariefbudiawan7,"@jokowi Maturnuwuun pak presiden. Hari ini anak ragil saya juga sudah diberikan kesempatan untuk vaksin bersama teman²nya, alhamdulilah...😊🙏🇮🇩🇮🇩🇮🇩"
2021-09-10 15:42:42,ariefbudiawan7,"Hari ini tadi anak ragil vaksin bersama teman² sekolahnya. Di WA group teman² kuliah di Surabaya juga share vaksin massal, dimana lagi ada program vaksinasi ? Pak @jokowi emang top markotop... Kerja...kerja...kerja...!!! 🇮🇩🇮🇩🇮🇩"
2021-09-10 10:48:19,sptwnangga,nyari vaksin susah amat yang ngga pake ktp solo raya :(
2021-09-09 22:33:03,umm_faizah,@jwoocloud @PEMKOT_SOLO Sudah kak. Besok pagi ditempat yg sama untuk vaksin kedua. Td udh kedkt liat infonya
2021-09-09 16:35:37,tjok_aps,Aing aja belum vaksin gegara nunggu Moderna atau Pfizer. Ini malah udh di komersialisasi kan aja 😭
2021-09-09 13:55:51,iam_nurrr,Bangga punya duit ❎  Bangga udah vaksin ✅
2021-09-08 23:07:20,ariefbudiawan7,"@ganjarpranowo Jumat besok anak ragil saya dapat giliran vaksin dikoordinir sekolahnya pak Gub, alhamdulilah..."
2021-09-07 21:20:28,MasPaiiii,Kartu vaksin iku wis nyalahi kodrat demokrasi. 😂
2021-09-07 15:05:38,pongkyprmeswari,Habis vaksin mam escrem boleh gag?
2021-09-07 08:20:23,wahyuningtri40,@ohmybeautybank Outfitku vaksin kemaren. Itu aku pake kaos putih pendek.  https://t.co/x5af3ENDum
2021-09-07 07:58:26,IgnatioDee,"@gibran_tweet @CIMBNiaga Pak Wali, saya KTP warga Kra, tapii sdh lbh dari 5 th tgl di Solo (kost), saya kerja di Solo, interaksi  di Solo, makan, tidur , hidup di Solo. Tapi untuk bs terima vaksin  koq dipersulit/tak boleh, itu gmn Pak??? Hari ini saya coba yg di Rumdin Wawali jg ditolak karena KTP. 🙏"
2021-09-06 21:33:14,ptrrvk,Tetep dodol bar vaksin ke-2 adalah sebuah kesalahan
2021-09-06 10:37:13,tentangK3,@kotasolo_fp Nek mlebu y nganggo kartu vaksin po Ra min?#seriustanya
2021-09-06 08:44:58,nanank_kiut,"@angkasapura172 Semangat pagi min, untuk penerbangan Solo - Jakarta syaratnya apa saja ya min? Calon penumpang belum vaksin, karena ada sedikit masalah kesehatan yang dibuktikan dengan surat keterangan dokter. Mohon infonya min, terimakasih."
2021-09-06 08:36:11,nanank_kiut,"@AngkasaPura_2 Pagi min, untuk penerbangan Solo - Jakarta syaratnya apa ya min? Kalau misal blm vaksin karena ada sedikit masalah kesehatan bagaimana? Sudah ada surat keterangan dokter juga. Mohon infonya min, terimakasih."
2021-09-05 20:16:30,ardisetiawan_w,fungsi tambahan sertifikat vaksin ✅  https://t.co/ivewj1iuP9
2021-09-05 17:18:34,akukudusugih,"Orang” disekitar gue lg sibuk cari vaksin pfizer moderna, gue sendiri yg cari tau info vaksin nusantara Masa indonesia ekspor vaksin nusantara berjuta-juta ke turki, orang indonesia sibuk import vaksin yg jelas mengandung stell+minyak babi😂😂😂 aneh ra si jane indonesia mu ini☺️"
2021-09-05 14:14:59,umm_faizah,@PEMKOT_SOLO Min. Mhn maaf . Kapan ada vaksin lagi yg kedua jenis astra yg diadakan digedung warastratama. Terakhir vaksin 1 tgl 14 juni. Smpe skg belum ada kabar lagi . Yg menyelanggarakan rs dkt.makasih min
2021-09-05 10:37:49,brlys_,"duh tambah lawak adek geger gamau vaksin, malah request vaksin puyer apa sirup . . .  plis ini vaksin bukan paracetamol"
2021-09-05 10:07:58,BenarTidakSalah,Gas ngreyen kartu vaksin🚀
2021-09-04 20:37:47,gibran_tweet,"Meninjau vaksinasi bagi pelajar 12+ di Politeknik @ATMISolo. Saya turut memastikan kondisi warga sehat saat divaksin, tidak ada keluhan. Target akhir bulan 100% warga Solo sudah vaksin.  Lihat video Gibran Rakabuming! #TikTok  https://t.co/bwiosUpbkb"
2021-09-04 11:56:36,EvitNona,@TomDiksi Sudah vaksin dr bulan juli gaes
2021-09-04 11:07:34,burooooos,"2 jam ngantri vaksin.  Ini tensi pada naik bukan karena apa2, karena kesel aja lama banget yalord."
2021-09-04 10:59:19,Riezkyyp__,Aku wis vaksin ayo piknik adoh !!
2021-09-04 10:57:08,suwito_abdullah,Ada lagi korban setelah vaksin siapa yg harus bertanggung jawab?
2021-09-04 06:26:27,MasBondan17,"@gus_el_diajie @RMursit8 @KPK_RI @KhofifahIP @infoprobolinggo Pasar pun gayeng.. 🙏😂👍 Alhamdulillah dah pada vaksin semua warga pasar Notoharjo pak @ganjarpranowo , ekonomi mulai jalan.. cuaca cerah, warga mranak, murah tur apek.. bakulane.  https://t.co/P3gtBz5iGc"
2021-09-03 18:09:04,binarbonai,Iki mergo evek vaksin opo aku sing lemah yo... rosone ora dang ilang kemeng bats...
2021-09-03 14:33:59,gibran_tweet,Meninjau pelaksanaan vaksinasi bagi santri di RS Kustati. Pak @muhadjir_ef memerintahkan agar stok vaksin yang tersedia untuk segera digunakan. @PEMKOT_SOLO siap gerak cepat distribusikan vaksin pada warga!  Lihat video Gibran Rakabuming! #TikTok  https://t.co/qNY5O254oJ
2021-09-02 22:30:18,brlys_,"@cloudygurls_ @imjustashyman boro-boro dapet dari vaksin, orang kemarin vaksin 2x aja kaga ada yg anter, gada yg antri krn dateng telat bener"" seorang diri, menghayati banget ra sih jomblone"
2021-09-02 20:16:11,adiyeeeee,"Vaksin sudah 2x, protokol kesehatan jalan terus, lalu harus apa lagi?  Jaga diri dan keluargamu juga dari risiko penyakit lainnya, seperti penyakit kritis dengan FWD Critical Armor yang bisa proteksi dari risiko finansial karena penyakit kritis.  https://t.co/5Y7qOZ8vv1"
2021-09-02 20:01:54,adiyeeeee,"Vaksin sudah 2x, protokol kesehatan jalan terus, lalu harus apa lagi?  Jaga diri dan keluargamu juga dari risiko penyakit lainnya, seperti penyakit kritis dengan FWD Critical Armor yang bisa proteksi dari risiko finansial karena penyakit kritis.  https://t.co/9JGM8vqKXm"
2021-09-02 19:12:36,umm_faizah,@BkppdSurakarta Min. Kalo belum vaksin karena menyusui minta surat keterangan dokternya kepuskesmas apa boleh?
2021-09-02 11:25:02,myname_ap,"@blogdokter istri saya direkomendasikan ama dokter jenis vaksin P yg aman untuk penderita EB-autoimun, waktu tanya ke ke orang puskesmas kapan P masuk kota saya malah dijawab ""gak usah pilih-pilih vaksin mas, semua sama.."". ya kalo sama ngapain saya tanya dokter untuk kasus autoimun 😑"
2021-09-02 10:28:47,oxytyra_mine,alhamdulillah udah vaksin  https://t.co/Fqw4udeHlU
2021-09-02 08:11:43,nikmahazii,@_jssycaya Kalo vaksin di bandara cuman dapet dosis 1 setahuku. Dan ketersediaannya ga banyak. Tp coba aja sih barangkali kondisi balikpapan beda sm jawa
2021-09-02 07:50:34,firnadi_,"nyandi"" kudu vaksin"
2021-09-01 12:32:28,Narendrojati1,Vaksin pertama 🤐
2021-09-01 10:46:38,wahyuningtri40,"@UNSfess_ Enggak sakit sih pas di suntik. Yg bikin susah kipi nya.  Aku malem abis vaksin demam, pusing, sama lengan yg disuntik sakit banget sampe gak bisa tidur. Sekarang alhamdulillah mendingan tapi masih agak pusing dikit."
2021-09-01 07:12:12,adiyeeeee,"Vaksin sudah 2x, protokol kesehatan jalan terus, lalu harus apa lagi?  Jaga diri dan keluargamu juga dari risiko penyakit lainnya, seperti penyakit kritis dengan FWD Critical Armor yang bisa proteksi dari risiko finansial karena penyakit kritis.  https://t.co/vk9E6pUmJH  https://t.co/4iKYeNJymu"
2021-08-31 23:54:57,febri4574,"Pulang kerja tidur cepet, besok gas colomadu buat vaksin ke 2  Besok pagi” tolong bangunin ya 🙈"
2021-08-31 13:57:57,oxytyra_mine,@jogmfs lha gubernurmu lak meh gawe gelang bukti vaksin to nder? wkwkwk
2021-08-31 13:20:46,Nandagstn,@junnor28 Abis vaksin jon wkwkw
2021-08-31 11:49:34,TirtaBrendy,Done.   #vaksìncovid19  #vaksìncovid19tahap2  #vaksin  #covid_19 @ Puskesmas Manahan  https://t.co/0mkHiQnepH
2021-08-29 15:05:43,ramlans,@KemenkesRI min ini kok untuk vaksin/imunisasi bayi DPT disemua puskesmas dan bidan desa kok bisa kosong?
2021-08-28 22:56:09,najib_imam,@Astika_tika_ vaksin ke 3 jgn lupa
2021-08-28 19:58:06,akukudusugih,"Aku lagi kelingan ndue mbak sepupu dokter, ditakoni wes vaksin rung? Tak jawab wis nggo sinofakk, le nyauri malah vaksin kok nggo sinofakkk😂 Biarang penting iso numpak pesawat mbak jawabku ngono😂😂😂"
2021-08-28 19:26:19,AlanWiryawan,Saya Siap Di Vaksin!! Lindungi Diri Lindungi Negeri! @kemkominfo  https://t.co/0M6r4wiopP
2021-08-28 19:06:42,andry_praz,Info vaksin wangon banyumas purwokerto ajibarang raya 🙏🙏🙏
2021-08-28 06:51:54,iwanwahyuutomo,"thanks ppkm. sekarang orang berlomba2 pengen vaksin, biar bisa masuk ke mall 😀😀 #moderna #vaksin #Ronaldo"
2021-08-27 17:09:54,suwito_abdullah,@CNNIndonesia Dialog Dr. Terawan dg komisi VII tentang vaksin Nusantara yg dipersulit uji klinis ke 3   https://t.co/C1CfQIxmiG
2021-08-27 16:27:35,suwito_abdullah,Sungguh aneh klo negara mmpersulit vaksin karya anak bangsa sendiri   https://t.co/C1CfQIxmiG
2021-08-27 16:01:34,gibran_tweet,"Meninjau vaksinasi bagi kelompok rentan di Puskesmas Ngoresan, 150 dosis diberikan pada masyarakat dengan riwayat berbagai penyakit komorbid. Jangan takut ya! Vaksin aman dan halal.  Check out Gibran Rakabuming's video! #TikTok  https://t.co/YrDTO30e0x"
2021-08-27 14:40:46,baringanena,Seseneng ini dapet surat belum layak vaksin 🙂 setidaknya bisa naik kereta yeay.
2021-08-27 12:12:54,adiyeeeee,"Vaksin sudah 2x, protokol kesehatan jalan terus, lalu harus apa lagi?  Jaga diri dan keluargamu juga dari risiko penyakit lainnya, seperti penyakit kritis dengan FWD Critical Armor yang bisa proteksi dari risiko finansial karena penyakit kritis.  https://t.co/j8gmwIdJHu"
2021-08-27 11:32:33,adiyeeeee,"Vaksin sudah 2x, protokol kesehatan jalan terus, lalu harus apa lagi?  Jaga diri dan keluargamu juga dari risiko penyakit lainnya, seperti penyakit kritis dengan FWD Critical Armor yang bisa proteksi dari risiko finansial karena penyakit kritis.  https://t.co/N3kLLuSVpb  https://t.co/ghcI4DlJp5"
2021-08-25 22:23:24,FaizaRosyida,Kenapa ibu hamil dipersulit buat vaksin sih. Ada aja halangannya 😑
2021-08-25 12:22:54,febri4574,Pulang kerja belum sempet tidur dah di surih nganterin vaksin 😪  https://t.co/g0kxpUHY81
2021-08-25 09:48:33,iyoes_23,Jurgen Klopp udah vaksin kedua  https://t.co/YiwrW2LmfH
2021-08-25 03:42:35,suwito_abdullah,@CNNIndonesia @chandra_dewi29 Dan itu artinya bisnis vaksin impor jalan terus
2021-08-25 00:26:06,ReiOgami5,@BKNgoid Mohon maaf min masih bertanya seputar RT PCR dan repid antigen dengan vaksin dosis 1. RT PCR/ repid antigen itu harus disetertakan kedua duanya atau memilih antara RT PCR/RAPID ANTIGEN MIN? TERIMAKASIH MIN. 🙏
2021-08-25 00:21:13,ReiOgami5,"@BKNgoid Min. Mohon maaf mau bertanya. Jika sudah vaksin dosis 1 untuk daerah jawa, apa harus menyertakan RT PCR juga min. Minta pencerahannya min. Terima kasih sebelum dan sesudahnya. 🙏"
2021-08-24 20:34:05,suwito_abdullah,"Vaksin Nusantara yg hebat karya anak bangsa tdk direspon dg baik, ini penghianat bangsa yg sesungguhnya, antek komunis."
2021-08-24 14:52:58,Langitra13,"@mileaulia Gelem vaksin , tapi ""gawene wedag"" wkwkw"
2021-08-24 10:36:32,jeje_jildhuz,"@exelrockstar @UyokBack Lol, biyaya lockdown justru 1/4nya biaya ppkm tong. Lu kira ppkm gak makan biaya? Psbb gak makan biaya?  Justru kalo alesan biaya napa majority vaksin indonesia pake sinovac? Az cuma 1/4 harganya, belom tanpa lisensi. Nyatanya pake sinovac paling banyak 😁😁😁,  Alesan aja."
2021-08-24 09:33:23,fajarpeewee,EO sangat dibutuhkan untuk alur penyuntikan vaksin deh pak @ganjarpranowo
2021-08-24 08:50:22,Jameddun,yey vaksin  https://t.co/dulrmF2K2o
2021-08-24 01:39:07,blankppl_,"Memang mantap sekali habis vaksin langsung lembur :"""
2021-08-23 21:48:37,isnadseptiana,@abiridwan2173 @BNPB_Indonesia Kalo lagi hamil gimana dong min masa ya harus sudah vaksin?
2021-08-23 15:23:10,umm_faizah,@PEMKOT_SOLO Mhn maaf .Min boleh minta info vaksin buat ibu menyusui. Saya nyari2 belum ada yg menyelenggarakan lagi.🙏
2021-08-23 14:35:50,sriwns,Efek vaksin apakah juga herpes ?
2021-08-23 14:29:29,Ibnu_stiawan,"@aquoraurus @tonangardyanto Saya baru 1 bulan lebih 2 minggu sembuh dr gejala covid mas, kmaren vaksin moderna ga ada gejala yg mengganggu aktifitas."
2021-08-23 14:02:17,LampuKerajinan,"Film pendek ""VAKSIN PALSU""  tayang di youtube: Burhan family dan bisnis  #filmpendekkomedi #vaksinpalsu #ngakak #lucu #kemekel #gokil #motivasi #funnyvideos #konyol #pekok #FAOPBB  https://t.co/p7tJPzqNT0"
2021-08-23 13:46:31,MasBondan17,"Parkiran pasar Klewer wes membludak, ekonomi mulai jalan.. ppkm Monggo pak @jokowi longgar ka.. masyarakat taat maskeran, vaksin ditingkatkan @gus_el_diajie @ridwankamil @Rismaliez85 @2Diredja @__AnakKolong  https://t.co/ejPW550E6p"
2021-08-23 13:39:36,pengabdiot,@imsadthinker Nganter momi vaksin cok. Jane aku yo mls.
2021-08-23 11:05:44,sriwns,Efek Vaksin  https://t.co/LQ6qKRy8rg
2021-08-22 21:21:57,suwito_abdullah,@tonangardyanto Klo pelayanan vaksin Nusantara dmn dok?
2021-08-22 18:10:06,bonanachacha,"@tubirfess Ujung""nya berlindung dibalik ""taat prokes"" atau ""udah vaksin"". Gapaham lg yg modelan kaya gitu."
2021-08-22 17:55:02,AlvianMstfh,Info vaksin gratis wilayah Sragen 🥲🤌🏻
2021-08-22 13:25:31,sriwns,Vaksin 09.21 Mulai Pusing 13.21
2021-08-21 18:47:35,felixtigrism,"@hibooran Ngga tau,belum pernah vaksin"
2021-08-21 18:35:44,edi_pit,Melangkah untuk vaksin @melangkahco_ @persisofficial  https://t.co/iSgr12k9Pg
2021-08-21 12:54:19,ratnamonica_,"Emang ampuh bener ini vaksin moderna, bikin orang ngk kuat ngapa2in sangking bikin ngilunya 🥴"
2021-08-21 10:00:35,burooooos,"Hal lucu:  Papaku super takut sm yg berbau ke dokter. Pas mau divaksin dia kayak udah stress duluan, ditensi sampe 150.  Dokter: ""tenang pak, gapapa.. bapak takut ya?"" Sok coolnya muncul blg engga hhh. Tp tangan keringet dingin. HAHAHAHA.  Tp akhirnya vaksin krn uda normal. Wkwk"
2021-08-21 10:00:34,burooooos,"Nyokap tp yg gmpg kepikiran, jd ya ngaruh banget.  Semingguan kayak trying to make her hepi, apalah gitu ngapain. W bantu cek tensi jg tiap hari sampe akhirnya udah normal di 120. Puji Tuhan.  Baru deh tenang mau vaksin. Puji Tuhan sehat dan lancar."
2021-08-21 10:00:34,burooooos,"Case sm ky mamiku kmrn, sampe endingnya w beli tensimeter.  Nyokap cekup ke internis, minta saran blh vaksin ga krn emg ad komorbid. Boleh kata dokternya. Tp kondisi mm tensi super tinggi, sampe 172.  Gilak emg."
2021-08-21 10:00:34,burooooos,"Pelajaran nih ya. Sblm vaksin, siapin kondisi bener2.  Jgn maksa.  Klo ada riwayat hipertensi, obatnya diminum yg rutin. Maintain terus tensinya. Better punya alat tensi ya dirumah. Jangan stress. Kurangi triggernya."
2021-08-21 06:33:22,sriwns,Tinggal berangkat vaksin aja susah !
2021-08-20 22:07:47,LampuKerajinan," https://t.co/64d0frXLdx  Film pendek ""VAKSIN PALSU""  tayang di youtube: Burhan family dan bisnis  #filmpendekkomedi #vaksinpalsu #ngakak #lucu #kemekel #gokil #motivasi #funnyvideos #konyol #pekok"
2021-08-20 21:18:59,aloy_jenner,Belum vaksin
2021-08-20 18:59:13,aafifm_,"Vaksin kiri, pegel kanan"
2021-08-20 11:01:34,indra_agusta,"oh oke, efek vaksin kedua lebih 'njarem' di lengan, sama hawanya lapar.   lucu juga nyawang adik-adik maba FK lagi belajar bicara di ruang observasi. masih malu-malu.  #VaksinasiCovid19  https://t.co/R7eGLsGv7e"
2021-08-20 10:10:42,joshnoeg,Vaksin ke 2 done 😇  https://t.co/PptStWwqkC
2021-08-20 08:30:36,_Sukrin,Fungsi sertifikat vaksin yg dicetak apa si?
2021-08-19 19:34:30,gibran_tweet,Silakan Vaksin bareng @persisofficial
2021-08-19 15:39:33,haris_ajii,"@scahrondoll doblang kon vaksin kae run, moso wedi jarum sontek 😆"
2021-08-19 11:47:57,sweetkalyca,Gelora Bung Karno Manahan #sesi3 #Vaksin  #persissolo2021  https://t.co/TGDVVYyb0e
2021-08-19 10:33:32,ledianakartika,Abis vaksin rasanya gimana??gak gimana2 sumpah....kcli dapet dokter yang nyuntik nya kayak nyuntik kebo 🥲
2021-08-19 08:28:47,gibran_tweet,"Per 9 Agustus 2021, @PEMKOT_SOLO melakukan vaksin bagi Ibu hamil melalui puskesmas sesuai domisili bumil. Dosis 1 bisa dilakukan pada trimester ke-2 kehamilan, dosis 2 disesuaikan dengan interval vaksin yang digunakan. Simak video lengkapnya :   https://t.co/zRGCJN7kGG  https://t.co/f1vTnuyPDG"
2021-08-19 08:28:00,yowesbenlahh,allhamdulilah lancar vaksin ke 2  https://t.co/6DQXl35xFc
2021-08-18 22:18:19,akukudusugih,@UNSfess_ Rasah vaksin
2021-08-18 15:52:32,burooooos,Yang bikin link pendaftaran vaksin ini niat ga sih. Heran deh gw.
2021-08-18 10:39:35,gabrielchrisnap,@Gasyeager Yoes nunggu vaksin seng di semprot ya… Ngko nek wes enek tak japri
2021-08-18 08:30:14,nikenjaa,Wingi wingi dtawani vaksin garek teko wegah kas saiki bingung golek vaksin
2021-08-17 05:39:44,gibran_tweet,"Per 9 Agustus 2021, @PEMKOT_SOLO melakukan vaksin bagi Ibu hamil melalui puskesmas sesuai domisili bumil. Dosis 1 bisa dilakukan pada trimester ke-2 kehamilan, dosis 2 disesuaikan dengan interval vaksin yang digunakan. Simak video lengkapnya :  https://t.co/zRGCJN7kGG"
2021-08-16 09:58:05,Langitra13,"@Propaganda2212 @DivHumas_Polri Protokol kesehatan pas piala menpora juga sudah jalan   1. Pemain ,pelatih, staf semua sudah vaksin  2. Sebelum main pasti di swab  3. Semua orang di area yang venue pakai masker  4. Tanpa penonton  5. Bus pun menggunakan 2 bus , agar bangku bus bisa di isi 1 pemain"
2021-08-15 20:34:47,IgnatioDee,"@OmDickyajah @gibran_tweet itu lho yg jd masalah. lagian kan skrg dudah e-KTP gitu lho, kita semua kan Warga Negara?? Gak mungkin jg toh mo vaksin berulang ulang seperti klo jatah BLT yg bisa ""tipu2"". Kadang keqi jg dg model kebijakan begini.... Kita kan mengejar ""kekebalan imunitas"" katanya? 🤣🤣"
2021-08-15 20:06:23,IgnatioDee,"@OmDickyajah saya blm dpt giliran, tiap kali reservasi penuh terus kuota... pingin segera vaksin nih😪😪"
2021-08-15 16:27:58,oxytyra_mine,smua akan vaksin pada waktunya. kecuali yg enggak.
2021-08-15 12:19:12,blontankpoer,kiamat sudah dekat  Jerinx SID bersedia untuk disuntik vaksin corona.   https://t.co/upJSsIImFv
2021-08-15 05:34:16,AldhiTR,"Pertama, bagaimana bisa dia punya 1000 dosis vaksin yang notabenenya vaksin di kelola negara?  Kedua, gratis untuk masyarakat kurang mampu? Bukannya gratis untuk semua???  Ketiga, dia siapaaaaa??   https://t.co/uNw7s8PlQD"
2021-08-15 04:47:13,gibran_tweet,@lucyfer6969 selama masih punya identitas (kia/ktp) warga Solo silakan vaksin di Solo
2021-08-14 19:09:21,IgnatioDee,"@seruanhl @cho_br4x Program begini knp mesti cuma di DKI saja sih?? Pemimpin Daerah lain koq gak dibantu, yg butuh di vaksin bukan rakyat DKI saja!!!"
2021-08-14 18:35:48,fauzancukk,"vaksin 2 nyuntik e koyo ngaduk glepung, diublek ublek jarume sek ng njero kulit  suog"
2021-08-14 11:27:27,MagneticMoon_,@makaroni_ngevve pake undangan vaksinn soale aku mau vaksin
2021-08-14 10:35:18,MagneticMoon_,@Feri39600539 tdi aku vaksin cuma nunjukin undangan doangg
2021-08-14 10:34:44,MagneticMoon_,@filophage aku vaksin doangg ini ._.
2021-08-13 19:36:16,angin_ej,@CommuterLine ayo dong yg udah vaksin boleh naik KRL :(
2021-08-13 15:17:42,44Natasha,Senin vaksin ke 2 knp deg2annya udh mulai dr skrg 🥴🥴🥴🥴🥴🥴
2021-08-13 00:02:16,burooooos,"Ini kayak vaksin dr UMS kapan lalu. Di post IG buat semua ktp, pas hbs isi gform tyt cuma ktp Surakarta. Malah diarahkan masuk ke grup tele.  Panitia anak BEM, infonya ga jelas pula, berubah.  Dataku gimana itu? Hmm."
2021-08-12 14:55:30,nkhawari,Kenapa vaksin Covid 19 ini tidak dilakukan masif kebawah minimal sampai kelurahan ?  Digerakkan tiap RT gitu...ben ndang rampung
2021-08-12 13:23:27,Sisoneto_,@takdongkyungg Demi vaksin
2021-08-12 13:13:00,Alucya5,Hari ne aq vaksin hadew biyoh di suntik 😭😭  https://t.co/JTepGczVb4
2021-08-12 08:52:02,anakpinggirann_,"Ngurus pindah vaksin dosis kedua aja udah kek simulasi pindah ktp bgst, lempar sana sini asw"
2021-08-12 08:32:52,oxytyra_mine,"@jogmfs aku sinovac, ga ngerasa ada efek apa2 setelah vaksin  kalo bapakku, dan bbrp kluqrga tmenku dapetnya astrazeneca, malem abis vaksin langsung demam tinggi seharian"
2021-08-10 15:08:15,nisa1_rama,Jujur pak belum tertarik ke mall. Kalau syarat apa2 vaksin ya mbok persediaan di wilayah2 di lihat ada apa ngk.
2021-08-10 14:29:01,AD71E_,hbs vaksin boleh ngopi gak to
2021-08-09 10:12:45,_AhmadNajihal,"mas2 ojol di angkringan  a: koe ga vaksin po? b: wegah, medeni og, malah do loro a: heleh mung mitos kui, nek mitose bar vaksin ngaceng mesti koe sik dewe  jingan og 😂"
